nom1;nom2;nom3;nom4;code_postal;longitude;latitude
lespignan;LESPIGNAN;lespignan;Lespignan;34710;3.16667;43.2667
nezignan-l-eveque;NEZIGNAN-L'EVEQUE;nezignan l eveque;Nézignan-l'Évêque;34120;3.41667;43.4167
bosc-34;LE BOSC;le bosc;Le Bosc;34700;3.38333;43.7167
rives-34;LES RIVES;les rives;Rives;34520;3.26667;43.8333
saint-saturnin-de-lucian;SAINT-SATURNIN-DE-LUCIAN;saint saturnin de lucian;Saint-Saturnin-de-Lucian;34725;3.47084;43.6942
bousquet-d-orb;LE BOUSQUET-D'ORB;le bousquet d orb;Le Bousquet-d'Orb;34260;3.16667;43.7
olonzac;OLONZAC;olonzac;Olonzac;34210;2.73333;43.2667
boissiere-34;LA BOISSIERE;la boissiere;La Boissière;34150;3.65;43.6667
creissan;CREISSAN;creissan;Creissan;34370;3.01667;43.3667
mudaison;MUDAISON;mudaison;Mudaison;34130;4.03945;43.6464
roquebrun;ROQUEBRUN;roquebrun;Roquebrun;34460;3.01667;43.5
mireval;MIREVAL;mireval;Mireval;34110;3.8;43.5
aumes;AUMES;aumes;Aumes;34530;3.46667;43.4667
campagnan;CAMPAGNAN;campagnan;Campagnan;34230;3.48333;43.5333
cesseras;CESSERAS;cesseras;Cesseras;34210;2.71667;43.3333
cabrerolles;CABREROLLES;cabrerolles;Cabrerolles;34480;3.13333;43.5333
candillargues;CANDILLARGUES;candillargues;Candillargues;34130;4.06667;43.6167
saint-andre-de-sangonis;SAINT-ANDRE-DE-SANGONIS;saint andre de sangonis;Saint-André-de-Sangonis;34725;3.5;43.65
pouget;LE POUGET;le pouget;Le Pouget;34230;3.51667;43.5833
clermont-l-herault;CLERMONT-L'HERAULT;clermont l herault;Clermont-l'Hérault;34800;3.43333;43.6167
velieux;VELIEUX;velieux;Vélieux;34220;2.75;43.3833
lieuran-cabrieres;LIEURAN-CABRIERES;lieuran cabrieres;Lieuran-Cabrières;34800;3.43333;43.5833
rieussec;RIEUSSEC;rieussec;Rieussec;34220;2.75;43.4167
poujol-sur-orb;LE POUJOL-SUR-ORB;le poujol sur orb;Le Poujol-sur-Orb;34600;03.05;43.5833
causse-de-la-selle;CAUSSE-DE-LA-SELLE;causse de la selle;Causse-de-la-Selle;34380;3.65;43.8
boisset-34;BOISSET;boisset;Boisset;34220;2.70417;43.4017
romiguieres;ROMIGUIERES;romiguieres;Romiguières;34650;3.23333;43.8167
sorbs;SORBS;sorbs;Sorbs;34520;3.4;43.8833
saint-martin-de-l-arcon;SAINT-MARTIN-DE-L'ARCON;saint martin de l arcon;Saint-Martin-de-l'Arçon;34390;2.98333;43.5833
saint-martin-de-londres;SAINT-MARTIN-DE-LONDRES;saint martin de londres;Saint-Martin-de-Londres;34380;3.73333;43.7833
bouzigues;BOUZIGUES;bouzigues;Bouzigues;34140;3.65;43.45
prades-le-lez;PRADES-LE-LEZ;prades le lez;Prades-le-Lez;34730;3.86667;43.7
teyran;TEYRAN;teyran;Teyran;34820;3.91667;43.6833
saint-jean-de-cornies;SAINT-JEAN-DE-CORNIES;saint jean de cornies;Saint-Jean-de-Cornies;34160;4;43.7333
saint-jean-de-cuculles;SAINT-JEAN-DE-CUCULLES;saint jean de cuculles;Saint-Jean-de-Cuculles;34270;3.83333;43.75
cros-34;LE CROS;le cros;Le Cros;34520;3.36667;43.8667
nizas-34;NIZAS;nizas;Nizas;34320;3.41667;43.5167
montesquieu-34;MONTESQUIEU;montesquieu;Montesquieu;34320;3.26667;43.5667
gigean;GIGEAN;gigean;Gigean;34770;3.7;43.5
abeilhan;ABEILHAN;abeilhan;Abeilhan;34290;3.3;43.45
caunette;LA CAUNETTE;la caunette;La Caunette;34210;2.78333;43.35
valras-plage;VALRAS-PLAGE;valras plage;Valras-Plage;34350;3.28333;43.25
palavas-les-flots;PALAVAS-LES-FLOTS;palavas les flots;Palavas-les-Flots;34250;3.93333;43.5333
lauroux;LAUROUX;lauroux;Lauroux;34700;3.28333;43.7833
saturargues;SATURARGUES;saturargues;Saturargues;34400;4.11667;43.7167
bain-de-bretagne;BAIN-DE-BRETAGNE;bain de bretagne;Bain-de-Bretagne;35470;-1.68333;47.8333
domalain;DOMALAIN;domalain;Domalain;35680;-1.25;48
sixt-sur-aff;SIXT-SUR-AFF;sixt sur aff;Sixt-sur-Aff;35550;-2.08333;47.7833
plelan-le-grand;PLELAN-LE-GRAND;plelan le grand;Plélan-le-Grand;35380;-2.1;48
fleurigne;FLEURIGNE;fleurigne;Fleurigné;35133;-1.11667;48.3333
montours;MONTOURS;montours;Montours;35460;-1.3;48.45
guipel;GUIPEL;guipel;Guipel;35440;-1.71667;48.3
saint-just-35;SAINT-JUST;saint just;Saint-Just;35550;-1.96667;47.7667
beauce;BEAUCE;beauce;Beaucé;35133;-1.16667;48.3333
rimou;RIMOU;rimou;Rimou;35560;0.487501;48.3995
petit-fougeray;LE PETIT-FOUGERAY;le petit fougeray;Le Petit-Fougeray;35320;-1.6;47.9333
langon-35;LANGON;langon;Langon;35660;-1.85;47.7167
landavran;LANDAVRAN;landavran;Landavran;35450;-1.28333;48.15
moutiers-35;MOUTIERS;moutiers;Moutiers;35130;-1.21667;47.9667
chapelle-erbree;LA CHAPELLE-ERBREE;la chapelle erbree;La Chapelle-Erbrée;35500;-1.1;48.1333
roz-sur-couesnon;ROZ-SUR-COUESNON;roz sur couesnon;Roz-sur-Couesnon;35610;-1.6;48.5833
rennes;RENNES;rennes;Rennes;35000-35200-35700;-1.68333;48.0833
saint-gilles-35;SAINT-GILLES;saint gilles;Saint-Gilles;35590;-1.83333;48.15
tresboeuf;TRESBOEUF;tresboeuf;Tresbœuf;35320;-1.55;47.8833
andouille-neuville;ANDOUILLE-NEUVILLE;andouille neuville;Andouillé-Neuville;35250;-1.58333;48.3
chelun;CHELUN;chelun;Chelun;35640;-1.21667;47.85
brulais;LES BRULAIS;les brulais;Brulais;35330;-2.03333;47.8833
chapelle-chaussee;LA CHAPELLE-CHAUSSEE;la chapelle chaussee;La Chapelle-Chaussée;35630;-1.85;48.2667
landujan;LANDUJAN;landujan;Landujan;35360;-2;48.25
redon;REDON;redon;Redon;35600;-2.08333;47.65
baulon;BAULON;baulon;Baulon;35580;-1.93333;47.9833
plesder;PLESDER;plesder;Plesder;35720;-1.91667;48.4167
plechatel;PLECHATEL;plechatel;Pléchâtel;35470;-1.75;47.9
saint-malo;SAINT-MALO;saint malo;Saint-Malo;35400;-2.01667;48.65
teillay;TEILLAY;teillay;Teillay;35620;-1.53333;47.8
saint-lunaire;SAINT-LUNAIRE;saint lunaire;Saint-Lunaire;35800;-2.11667;48.6333
amanlis;AMANLIS;amanlis;Amanlis;35150;-1.48333;48
dinard;DINARD;dinard;Dinard;35800;-2.06667;48.6333
quedillac;QUEDILLAC;quedillac;Quédillac;35290;-2.15;48.25
cancale;CANCALE;cancale;Cancale;35260;-1.85;48.6833
cherrueix;CHERRUEIX;cherrueix;Cherrueix;35120;-1.7;48.6
tresse;TRESSE;tresse;Tressé;35720;-1.88333;48.4833
availles-sur-seiche;AVAILLES-SUR-SEICHE;availles sur seiche;Availles-sur-Seiche;35130;-1.2;47.9667
moulins-35;MOULINS;moulins;Moulins;35680;-1.36667;48
pipriac;PIPRIAC;pipriac;Pipriac;35550;-1.95;47.8167
guipry;GUIPRY;guipry;Guipry;35480;-1.83333;47.8167
corps-nuds;CORPS-NUDS;corps nuds;Corps-Nuds;35150;-1.58333;47.9833
comblessac;COMBLESSAC;comblessac;Comblessac;35330;-2.08333;47.8667
geveze;GEVEZE;geveze;Gévezé;35850;-1.78333;48.2167
saint-suliac;SAINT-SULIAC;saint suliac;Saint-Suliac;35430;-1.96667;48.5667
saint-hilaire-des-landes;SAINT-HILAIRE-DES-LANDES;saint hilaire des landes;Saint-Hilaire-des-Landes;35140;-1.35;48.35
saint-etienne-en-cogles;SAINT-ETIENNE-EN-COGLES;saint etienne en cogles;Saint-Étienne-en-Coglès;35460;-1.33333;48.4
rannee;RANNEE;rannee;Rannée;35130;-1.23333;47.9167
laignelet;LAIGNELET;laignelet;Laignelet;35133;-1.15;48.3667
saint-ganton;SAINT-GANTON;saint ganton;Saint-Ganton;35550;-1.88333;47.75
miniac-morvan;MINIAC-MORVAN;miniac morvan;Miniac-Morvan;35540;-1.9;48.5167
domagne;DOMAGNE;domagne;Domagné;35113;-1.38333;48.0833
lou-du-lac;LE LOU-DU-LAC;le lou du lac;Le Lou-du-Lac;35360;-1.98333;48.2
saint-gregoire-35;SAINT-GREGOIRE;saint gregoire;Saint-Grégoire;35760;-1.68333;48.15
montauban-de-bretagne;MONTAUBAN-DE-BRETAGNE;montauban de bretagne;Montauban-de-Bretagne;35360;-2.05;48.2
chatellier-35;LE CHATELLIER;le chatellier;Le Châtellier;35133;0.745834;48.4159
montgermont;MONTGERMONT;montgermont;Montgermont;35760;-1.71667;48.15
chauvigne;CHAUVIGNE;chauvigne;Chauvigné;35490;-1.46667;48.3833
vern-sur-seiche;VERN-SUR-SEICHE;vern sur seiche;Vern-sur-Seiche;35770;-1.6;48.05
combourg;COMBOURG;combourg;Combourg;35270;-1.75;48.4167
visseiche;VISSEICHE;visseiche;Visseiche;35130;-1.3;47.95
saint-leger-des-pres;SAINT-LEGER-DES-PRES;saint leger des pres;Saint-Léger-des-Prés;35270;-1.65;48.4
bovel;BOVEL;bovel;Bovel;35330;-1.98333;47.95
erce-pres-liffre;ERCE-PRES-LIFFRE;erce pres liffre;Ercé-près-Liffré;35340;-1.5;48.25
coesmes;COESMES;coesmes;Coësmes;35134;-1.43333;47.8833
saint-jouan-des-guerets;SAINT-JOUAN-DES-GUERETS;saint jouan des guerets;Saint-Jouan-des-Guérets;35430;-1.96667;48.6
parce;PARCE;parce;Parcé;35210;-1.2;48.2667
lecousse;LECOUSSE;lecousse;Lécousse;35133;-1.21667;48.3667
osse-35;OSSE;osse;Osse;35410;-1.45;48.05
hirel;HIREL;hirel;Hirel;35120;-1.8;48.6
hede-bazouges;HEDE-BAZOUGES;hede bazouges;Hédé-Bazouges;35630;-1.8;48.3
liffre;LIFFRE;liffre;Liffré;35340;-1.5;48.2167
saint-germain-sur-ille;SAINT-GERMAIN-SUR-ILLE;saint germain sur ille;Saint-Germain-sur-Ille;35250;-1.66667;48.25
chevaigne;CHEVAIGNE;chevaigne;Chevaigné;35250;-1.63333;48.2167
crouais;LE CROUAIS;le crouais;Le Crouais;35290;-2.13333;48.2
cogles;COGLES;cogles;Coglès;35460;-1.36667;48.4667
montfort-sur-meu;MONTFORT-SUR-MEU;montfort sur meu;Montfort-sur-Meu;35160;-1.96667;48.1333
iffs;LES IFFS;les iffs;Iffs;35630;-1.86667;48.2833
muel;MUEL;muel;Muel;35290;1.84278;48.1273
gael;GAEL;gael;Gaël;35290;-2.23333;48.1333
poce-les-bois;POCE-LES-BOIS;poce les bois;Pocé-les-Bois;35500;-1.25;48.1167
saint-jean-sur-vilaine;SAINT-JEAN-SUR-VILAINE;saint jean sur vilaine;Saint-Jean-sur-Vilaine;35220;-1.36667;48.1167
orgeres-35;ORGERES;orgeres;Orgères;35230;-1.66667;48
montreuil-sous-perouse;MONTREUIL-SOUS-PEROUSE;montreuil sous perouse;Montreuil-sous-Pérouse;35500;-1.23333;48.15
sougeal;SOUGEAL;sougeal;Sougéal;35610;-1.51667;48.5167
vivier-sur-mer;LE VIVIER-SUR-MER;le vivier sur mer;Le Vivier-sur-Mer;35960;-1.78333;48.6
ville-es-nonais;LA VILLE-ES-NONAIS;la ville es nonais;La Ville-ès-Nonais;35430;-1.95;48.55
janze;JANZE;janze;Janzé;35150;-1.5;47.9667
miniac-sous-becherel;MINIAC-SOUS-BECHEREL;miniac sous becherel;Miniac-sous-Bécherel;35190;-1.93333;48.2833
saint-coulomb;SAINT-COULOMB;saint coulomb;Saint-Coulomb;35350;-1.9;48.6833
talensac;TALENSAC;talensac;Talensac;35160;-1.93333;48.1
pertre;LE PERTRE;le pertre;Le Pertre;35370;-1.03333;48.0333
saint-sulpice-la-foret;SAINT-SULPICE-LA-FORET;saint sulpice la foret;Saint-Sulpice-la-Forêt;35250;-1.58333;48.2167
quebriac;QUEBRIAC;quebriac;Québriac;35190;-1.83333;48.35
loheac;LOHEAC;loheac;Lohéac;35550;-1.88333;47.8667
marcille-raoul;MARCILLE-RAOUL;marcille raoul;Marcillé-Raoul;35560;-1.6;48.3833
erce-en-lamee;ERCE-EN-LAMEE;erce en lamee;Ercé-en-Lamée;35620;-1.56667;47.8333
romagne-35;ROMAGNE;romagne;Romagne;35133;-1.28333;48.35
bruz;BRUZ;bruz;Bruz;35170;-1.75;48.0333
thorigne-fouillard;THORIGNE-FOUILLARD;thorigne fouillard;Thorigné-Fouillard;35235;0.420279;48.1598
laille;LAILLE;laille;Laillé;35890;-1.71667;47.9833
parthenay-de-bretagne;PARTHENAY-DE-BRETAGNE;parthenay de bretagne;Parthenay-de-Bretagne;35850;-1.83333;48.2
dourdain;DOURDAIN;dourdain;Dourdain;35450;-1.36667;48.1833
saint-ouen-la-rouerie;SAINT-OUEN-LA-ROUERIE;saint ouen la rouerie;Saint-Ouen-la-Rouërie;35460;0.559168;48.4628
saulnieres-35;SAULNIERES;saulnieres;Saulnières;35320;-1.58333;47.9167
renac;RENAC;renac;Renac;35660;-1.98333;47.7167
saint-symphorien-35;SAINT-SYMPHORIEN;saint symphorien;Saint-Symphorien;35630;-1.83333;48.2833
retiers;RETIERS;retiers;Retiers;35240;-1.38333;47.9167
fontenelle-35;LA FONTENELLE;la fontenelle;La Fontenelle;35560;-1.5;48.4667
mece;MECE;mece;Mecé;35450;-1.3;48.2333
lourmais;LOURMAIS;lourmais;Lourmais;35270;-1.73333;48.45
combourtille;COMBOURTILLE;combourtille;Combourtillé;35210;-1.25;48.2667
javene;JAVENE;javene;Javené;35133;-1.21667;48.3167
dompierre-du-chemin;DOMPIERRE-DU-CHEMIN;dompierre du chemin;Dompierre-du-Chemin;35210;-1.15;48.2667
betton;BETTON;betton;Betton;35830;-1.65;48.1833
saint-germain-en-cogles;SAINT-GERMAIN-EN-COGLES;saint germain en cogles;Saint-Germain-en-Coglès;35133;-1.25;48.4
esse-35;ESSE;esse;Esse;35150;-1.41667;47.9667
dinge;DINGE;dinge;Dingé;35440;-1.71667;48.35
bourg-des-comptes;BOURG-DES-COMPTES;bourg des comptes;Bourg-des-Comptes;35890;-1.75;47.9333
boisgervilly;BOISGERVILLY;boisgervilly;Boisgervilly;35360;-2.06667;48.1667
chapelle-bouexic;LA CHAPELLE-BOUEXIC;la chapelle bouexic;La Chapelle-Bouëxic;35330;-1.93333;47.9333
sains;SAINS;sains;Sains;35610;-1.58333;48.55
tremblay-35;TREMBLAY;tremblay;Tremblay;35460;-1.46667;48.4167
cardroc;CARDROC;cardroc;Cardroc;35190;-1.88333;48.2833
gouesniere;LA GOUESNIERE;la gouesniere;La Gouesnière;35350;-1.9;48.6167
iffendic;IFFENDIC;iffendic;Iffendic;35750;-2.03333;48.1333
tremeheuc;TREMEHEUC;tremeheuc;Trémeheuc;35270;-1.7;48.4333
saint-maugan;SAINT-MAUGAN;saint maugan;Saint-Maugan;35750;-2.08333;48.1333
fougeres;FOUGERES;fougeres;Fougères;35300;-1.2;48.35
goven;GOVEN;goven;Goven;35580;-1.85;48
vieux-vy-sur-couesnon;VIEUX-VY-SUR-COUESNON;vieux vy sur couesnon;Vieux-Vy-sur-Couesnon;35490;-1.48333;48.35
saint-sulpice-des-landes-35;SAINT-SULPICE-DES-LANDES;saint sulpice des landes;Saint-Sulpice-des-Landes;35390;0.376945;47.7667
mezieres-sur-couesnon;MEZIERES-SUR-COUESNON;mezieres sur couesnon;Mézières-sur-Couesnon;35140;-1.45;48.3
cintre;CINTRE;cintre;Cintré;35310;-1.86667;48.1
montautour;MONTAUTOUR;montautour;Montautour;35210;-1.15;48.2
vergeal;VERGEAL;vergeal;Vergéal;35680;-1.26667;48.0333
champeaux-35;CHAMPEAUX;champeaux;Champeaux;35500;-1.31667;48.15
cornille-35;CORNILLE;cornille;Cornille;35500;-1.3;48.0833
etrelles;ETRELLES;etrelles;Étrelles;35370;-1.18333;48.0667
chavagne;CHAVAGNE;chavagne;Chavagne;35310;-1.78333;48.05
louvigne-de-bais;LOUVIGNE-DE-BAIS;louvigne de bais;Louvigné-de-Bais;35680;-1.33333;48.05
taillis;TAILLIS;taillis;Taillis;35500;-1.23333;48.1833
bruc-sur-aff;BRUC-SUR-AFF;bruc sur aff;Bruc-sur-Aff;35550;-2.01667;47.8167
torce;TORCE;torce;Torcé;35370;-1.26667;48.0667
paimpont;PAIMPONT;paimpont;Paimpont;35380;-2.18333;48.0167
thourie;THOURIE;thourie;Thourie;35134;-1.48333;47.85
noyal-chatillon-sur-seiche;NOYAL-CHATILLON-SUR-SEICHE;noyal chatillon sur seiche;Noyal-Châtillon-sur-Seiche;35230;0.342501;48.0434
saint-medard-sur-ille;SAINT-MEDARD-SUR-ILLE;saint medard sur ille;Saint-Médard-sur-Ille;35250;-1.66667;48.2667
tronchet-35;LE TRONCHET;le tronchet;Le Tronchet;35540;-1.83333;48.4833
pleine-fougeres;PLEINE-FOUGERES;pleine fougeres;Pleine-Fougères;35610;-1.56667;48.5333
mont-dol;MONT-DOL;mont dol;Mont-Dol;35120;-1.76667;48.5667
lalleu;LALLEU;lalleu;Lalleu;35320;-1.51667;47.85
trimer;TRIMER;trimer;Trimer;35190;-1.88333;48.3333
bosse-de-bretagne;LA BOSSE-DE-BRETAGNE;la bosse de bretagne;La Bosse-de-Bretagne;35320;-1.6;47.8667
ferre;LE FERRE;le ferre;Le Ferré;35420;-1.3;48.5
forges-la-foret;FORGES-LA-FORET;forges la foret;Forges-la-Forêt;35640;-1.26667;47.8667
landean;LANDEAN;landean;Landéan;35133;-1.15;48.4167
poilley-35;POILLEY;poilley;Poilley;35420;-1.26667;48.4667
saint-gonlay;SAINT-GONLAY;saint gonlay;Saint-Gonlay;35750;-2.06667;48.1167
bleruais;BLERUAIS;bleruais;Bléruais;35750;-2.13333;48.1167
montreuil-sur-ille;MONTREUIL-SUR-ILLE;montreuil sur ille;Montreuil-sur-Ille;35440;-1.66667;48.3
epiniac;EPINIAC;epiniac;Epiniac;35120;-1.7;48.5
erbree;ERBREE;erbree;Erbrée;35500;-1.11667;48.1
boussac-35;LA BOUSSAC;la boussac;La Boussac;35120;-1.66667;48.5167
livre-sur-changeon;LIVRE-SUR-CHANGEON;livre sur changeon;Livré-sur-Changeon;35450;-1.35;48.2167
saint-aubin-du-pavail;SAINT-AUBIN-DU-PAVAIL;saint aubin du pavail;Saint-Aubin-du-Pavail;35410;-1.46667;48.05
saint-georges-de-chesne;SAINT-GEORGES-DE-CHESNE;saint georges de chesne;Saint-Georges-de-Chesné;35140;-1.28333;48.2667
saint-broladre;SAINT-BROLADRE;saint broladre;Saint-Broladre;35120;-1.65;48.5833
saint-ouen-des-alleux;SAINT-OUEN-DES-ALLEUX;saint ouen des alleux;Saint-Ouen-des-Alleux;35140;-1.41667;48.3333
breal-sous-montfort;BREAL-SOUS-MONTFORT;breal sous montfort;Bréal-sous-Montfort;35310;-1.86667;48.05
pire-sur-seiche;PIRE-SUR-SEICHE;pire sur seiche;Piré-sur-Seiche;35150;-1.43333;48
mernel;MERNEL;mernel;Mernel;35330;-1.96667;47.9
saint-erblon-35;SAINT-ERBLON;saint erblon;Saint-Erblon;35230;-1.65;48.0167
dominelais;LA DOMINELAIS;la dominelais;La Dominelais;35390;-1.68333;47.7667
breal-sous-vitre;BREAL-SOUS-VITRE;breal sous vitre;Bréal-sous-Vitré;35370;-1.06667;48.1
saint-gondran;SAINT-GONDRAN;saint gondran;Saint-Gondran;35630;-1.83333;48.2667
val-d-ize;VAL-D'IZE;val d ize;Val-d'Izé;35450;-1.3;48.1833
domloup;DOMLOUP;domloup;Domloup;35410;0.476945;48.062
bedee;BEDEE;bedee;Bédée;35137;-1.95;48.1833
saint-pere-35;SAINT-PERE;saint pere;Saint-Père;35430;-1.91667;48.5833
chapelle-aux-filtzmeens;LA CHAPELLE-AUX-FILTZMEENS;la chapelle aux filtzmeens;La Chapelle-aux-Filtzméens;35190;0.174445;48.3837
bille;BILLE;bille;Billé;35133;-1.25;48.2833
bazouges-la-perouse;BAZOUGES-LA-PEROUSE;bazouges la perouse;Bazouges-la-Pérouse;35560;-1.58333;48.4167
pance;PANCE;pance;Pancé;35320;-1.66667;47.8833
gennes-sur-seiche;GENNES-SUR-SEICHE;gennes sur seiche;Gennes-sur-Seiche;35370;-1.11667;47.9833
meziere;LA MEZIERE;la meziere;La Mézière;35520;-1.75;48.2167
saint-meloir-des-ondes;SAINT-MELOIR-DES-ONDES;saint meloir des ondes;Saint-Méloir-des-Ondes;35350;-1.9;48.65
vitre-35;VITRE;vitre;Vitré;35500;-1.2;48.1333
chanteloup-35;CHANTELOUP;chanteloup;Chanteloup;35150;-1.61667;47.9667
chapelle-du-lou;LA CHAPELLE-DU-LOU;la chapelle du lou;La Chapelle-du-Lou;35360;-2;48.2167
vendel;VENDEL;vendel;Vendel;35140;-1.31667;48.3
romille;ROMILLE;romille;Romillé;35850;-1.9;48.2167
clayes;CLAYES;clayes;Clayes;35590;-1.85;48.1833
saint-brice-en-cogles;SAINT-BRICE-EN-COGLES;saint brice en cogles;Saint-Brice-en-Coglès;35460;-1.36667;48.4
pleurtuit;PLEURTUIT;pleurtuit;Pleurtuit;35730;-2.06667;48.5833
pace-35;PACE;pace;Pacé;35740;-1.76667;48.15
nouaye;LA NOUAYE;la nouaye;La Nouaye;35137;-1.98333;48.15
minihic-sur-rance;LE MINIHIC-SUR-RANCE;le minihic sur rance;Le Minihic-sur-Rance;35870;-2.01667;48.5833
bonnemain;BONNEMAIN;bonnemain;Bonnemain;35270;-1.76667;48.4667
saint-onen-la-chapelle;SAINT-ONEN-LA-CHAPELLE;saint onen la chapelle;Saint-Onen-la-Chapelle;35290;-2.16667;48.1667
trans-la-foret;TRANS-LA-FORET;trans la foret;Trans-la-Forêt;35610;-1.6;48.5
rheu;LE RHEU;le rheu;Le Rheu;35650;-1.8;48.1
servon-sur-vilaine;SERVON-SUR-VILAINE;servon sur vilaine;Servon-sur-Vilaine;35530;-1.45;48.1167
saint-georges-de-reintembault;SAINT-GEORGES-DE-REINTEMBAULT;saint georges de reintembault;Saint-Georges-de-Reintembault;35420;0.756668;48.5084
lillemer;LILLEMER;lillemer;Lillemer;35111;-1.86667;48.5667
monterfil;MONTERFIL;monterfil;Monterfil;35160;-1.98333;48.0667
drouges;DROUGES;drouges;Drouges;35130;-1.26667;47.9
maxent;MAXENT;maxent;Maxent;35380;-2.03333;47.9833
saint-peran;SAINT-PERAN;saint peran;Saint-Péran;35380;-2.05;48.05
saint-germain-du-pinel;SAINT-GERMAIN-DU-PINEL;saint germain du pinel;Saint-Germain-du-Pinel;35370;-1.16667;48.0167
antrain;ANTRAIN;antrain;Antrain;35560;-1.48333;48.45
pont-pean;PONT-PEAN;pont pean;Pont-Péan;35131;0.295279;48.0128
noe-blanche;LA NOE-BLANCHE;la noe blanche;La Noë-Blanche;35470;-1.73333;47.8
boistrudan;BOISTRUDAN;boistrudan;Boistrudan;35150;-1.4;47.9667
saint-malo-de-phily;SAINT-MALO-DE-PHILY;saint malo de phily;Saint-Malo-de-Phily;35480;-1.78333;47.8667
saint-pierre-de-plesguen;SAINT-PIERRE-DE-PLESGUEN;saint pierre de plesguen;Saint-Pierre-de-Plesguen;35720;-1.91667;48.45
luitre;LUITRE;luitre;Luitré;35133;-1.11667;48.2833
pleumeleuc;PLEUMELEUC;pleumeleuc;Pleumeleuc;35137;-1.91667;48.1833
baille;BAILLE;baille;Baillé;35460;-1.38333;48.35
saint-aubin-des-landes;SAINT-AUBIN-DES-LANDES;saint aubin des landes;Saint-Aubin-des-Landes;35500;-1.3;48.1
saint-thual;SAINT-THUAL;saint thual;Saint-Thual;35190;-1.93333;48.3333
selle-en-cogles;LA SELLE-EN-COGLES;la selle en cogles;La Selle-en-Coglès;35460;-1.35;48.4333
sainte-anne-sur-vilaine;SAINTE-ANNE-SUR-VILAINE;sainte anne sur vilaine;Sainte-Anne-sur-Vilaine;35390;-1.81667;47.7333
richardais;LA RICHARDAIS;la richardais;La Richardais;35780;-2.03333;48.6
montreuil-le-gast;MONTREUIL-LE-GAST;montreuil le gast;Montreuil-le-Gast;35520;-1.71667;48.25
selle-en-luitre;LA SELLE-EN-LUITRE;la selle en luitre;La Selle-en-Luitré;35133;-1.13333;48.3
marcille-robert;MARCILLE-ROBERT;marcille robert;Marcillé-Robert;35240;-1.36667;47.95
roz-landrieux;ROZ-LANDRIEUX;roz landrieux;Roz-Landrieux;35120;-1.83333;48.5333
vignoc;VIGNOC;vignoc;Vignoc;35630;-1.78333;48.25
vezin-le-coquet;VEZIN-LE-COQUET;vezin le coquet;Vezin-le-Coquet;35132;-1.75;48.1167
baguer-morvan;BAGUER-MORVAN;baguer morvan;Baguer-Morvan;35120;-1.78333;48.5333
arbrissel;ARBRISSEL;arbrissel;Arbrissel;35130;-1.3;47.9333
hermitage;L'HERMITAGE;l hermitage;L'Hermitage;35590;-1.81667;48.1333
saint-sauveur-des-landes;SAINT-SAUVEUR-DES-LANDES;saint sauveur des landes;Saint-Sauveur-des-Landes;35133;-1.31667;48.3333
melle-35;MELLE;melle;Mellé;35420;-1.2;48.5
bazouge-du-desert;LA BAZOUGE-DU-DESERT;la bazouge du desert;La Bazouge-du-Désert;35420;0.895001;48.4431
verger;LE VERGER;le verger;Le Verger;35160;-1.93374;48.0696
couyere;LA COUYERE;la couyere;La Couyère;35320;-1.5;47.8833
chasne-sur-illet;CHASNE-SUR-ILLET;chasne sur illet;Chasné-sur-Illet;35250;-1.56667;48.25
monthault;MONTHAULT;monthault;Monthault;35420;-1.18333;48.5167
saint-jacques-de-la-lande;SAINT-JACQUES-DE-LA-LANDE;saint jacques de la lande;Saint-Jacques-de-la-Lande;35136;-1.71667;48.0667
lanrigan;LANRIGAN;lanrigan;Lanrigan;35270;-1.7;48.4
louvigne-du-desert;LOUVIGNE-DU-DESERT;louvigne du desert;Louvigné-du-Désert;35420;-1.13333;48.4833
saint-guinoux;SAINT-GUINOUX;saint guinoux;Saint-Guinoux;35430;-1.88333;48.5833
saint-marcan;SAINT-MARCAN;saint marcan;Saint-Marcan;35120;-1.63333;48.5833
brece-35;BRECE;brece;Brécé;35530;-1.48333;48.1167
theil-de-bretagne;LE THEIL-DE-BRETAGNE;le theil de bretagne;Le Theil-de-Bretagne;35240;-1.43333;47.9167
saint-seglin;SAINT-SEGLIN;saint seglin;Saint-Séglin;35330;-2;47.85
cuguen;CUGUEN;cuguen;Cuguen;35270;-1.65;48.45
noyal-sur-vilaine;NOYAL-SUR-VILAINE;noyal sur vilaine;Noyal-sur-Vilaine;35530;-1.51667;48.1167
saint-malon-sur-mel;SAINT-MALON-SUR-MEL;saint malon sur mel;Saint-Malon-sur-Mel;35750;1.90111;48.0931
langan;LANGAN;langan;Langan;35850;-1.85;48.25
lassy-35;LASSY;lassy;Lassy;35580;-1.86667;47.9833
bouexiere;LA BOUEXIERE;la bouexiere;La Bouëxière;35340;-1.43333;48.1833
saint-thurial;SAINT-THURIAL;saint thurial;Saint-Thurial;35310;-1.93333;48.0333
mouaze;MOUAZE;mouaze;Mouazé;35250;-1.6;48.2333
breteil;BRETEIL;breteil;Breteil;35160;-1.9;48.15
vieux-viel;VIEUX-VIEL;vieux viel;Vieux-Viel;35610;-1.55;48.5167
saint-benoît-des-ondes;SAINT-BENOIT-DES-ONDES;saint benoit des ondes;Saint-Benoît-des-Ondes;35114;-1.85;48.6167
guichen;GUICHEN;guichen;Guichen;35580;-1.8;47.9667
